Job ID,Cluster,User/Group,State,Nodes,Cores per node,CPU Utilized,CPU Efficiency,Job Wall-clock time,Memory Utilized,Memory Efficiency,Cores,Array Job ID,WARNING
71770,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:05,3.47,00:00:09,262.25 MB,0.40,,,
71771,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:04,6.25,00:00:04,772.00 KB,0.00,,,
71772,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:39,4.20,00:00:58,2.71,4.23,,,
71773,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:42,3.80,00:01:09,3.28,5.13,,,
71774,ihealth-cluster,vruizval/vruizval,CANCELLED (exit code 0),1,12,1-05:38:51,10.18,1-00:15:57,13.50,15.00,,,
71775,ihealth-cluster,vruizval/vruizval,CANCELLED (exit code 0),1,12,1-07:50:25,10.22,1-01:57:54,13.13,14.59,,,
71776,ihealth-cluster,vruizval/vruizval,CANCELLED (exit code 0),1,12,00:01:32,10.50,00:01:13,5.54,6.16,,,
71777,ihealth-cluster,rmarcar/rmarcar,COMPLETED (exit code 0),1,16,00:24:56,9.15,00:17:02,19.71,30.80,,,
71778,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:01:04,50.00,00:01:04,829.90 MB,1.62,,,
71779,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:04:56,49.83,00:04:57,1021.40 MB,1.99,,,
71780,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:01:06,50.00,00:01:06,768.36 MB,1.50,,,
71781,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:04:51,50.00,00:04:51,1.03,2.06,,,
71782,ihealth-cluster,cgrivera/cgrivera,COMPLETED (exit code 0),1,2,00:04:57,49.83,00:04:58,1.02,2.04,,,
71783,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:09,2.96,00:00:19,3.66 MB,0.00,,,
71784,ihealth-cluster,rmarcar/rmarcar,TIMEOUT (exit code 0),1,16,10-14:02:28,22.05,3-00:00:27,27.96,43.68,,,
71785,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:07,8.75,00:00:05,1.18 MB,0.00,,,
71786,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:06,7.50,00:00:05,980.00 KB,0.00,,,
71787,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:08,4.55,00:00:11,275.17 MB,0.42,,,
71788,ihealth-cluster,rmarcar/rmarcar,FAILED (exit code 1),1,16,00:00:07,8.75,00:00:05,1.08 MB,0.00,,,
71789,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,00:00:40,0.51,01:05:26,4.04,20.22,,,
71790,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:06:51,42.81,00:00:48,15.04,15.04,,,
71791,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:02:56,32.59,00:00:27,6.79,6.79,,,
71792,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,13:16:07,21.19,03:07:52,72.20,72.20,,,
71793,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:06,10.71,00:00:14,679.51 MB,16.59,,,
71794,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:01:56,20.71,00:02:20,3.97,99.32,,,
71795,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:01:51,25.93,00:01:47,3.97,99.32,,,
71796,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,01:15:09,31.36,00:11:59,56.14,56.14,,,
71797,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,03:16:39,24.33,00:40:25,59.34,59.34,,,
71798,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,03:13:33,24.36,00:39:44,61.78,61.78,,,
71799,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,00:59:11,26.07,00:11:21,57.28,57.28,,,
71800,ihealth-cluster,bllancao/bllancao,CANCELLED (exit code 0),1,20,04:59:37,21.39,01:10:02,61.83,61.83,,,
71801,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,00:00:00,0.00,00:04:18,0.00 MB (estimated maximum),0.00,,,
71802,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,00:01:44,1.96,00:44:19,9.51,47.54,,,
71803,ihealth-cluster,maparegal/maparegal,TIMEOUT (exit code 0),1,2,00:06:34,1.82,03:00:04,9.54,47.72,,,
71804,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:27:03,36.55,00:03:42,28.00,28.00,,,
71805,ihealth-cluster,bllancao/bllancao,TIMEOUT (exit code 0),1,20,1-09:09:31,20.72,08:00:09,65.69,65.69,,,
71806,ihealth-cluster,maparegal/maparegal,CANCELLED (exit code 0),1,2,00:14:35,81.17,00:08:59,28.17,43.34,,,
71807,ihealth-cluster,maparegal/maparegal,FAILED (exit code 1),1,2,00:01:48,64.29,00:01:24,9.25,14.23,,,
71808,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,00:19:01,79.46,00:11:58,31.12,47.88,,,
71809,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,2,00:28:56,78.91,00:18:20,33.45,51.46,,,
71810,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:07,17.50,00:00:10,87.21 MB,0.53,,,
71811,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:49:00,25.05,00:48:54,15.97,99.83,,,
71812,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,08:05:20,25.13,08:02:50,15.97,99.83,,,
71813,ihealth-cluster,vruizval/vruizval,FAILED (exit code 1),1,12,00:00:05,5.21,00:00:08,98.09 MB,0.11,,,
71814,ihealth-cluster,vruizval/vruizval,FAILED (exit code 1),1,12,00:00:11,2.78,00:00:33,281.68 MB,0.31,,,
71815,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:04:36,12.80,01:21:09,10.18,11.31,,,
71816,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:04:40,12.74,01:21:32,6.56,7.28,,,
71817,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:04:18,12.75,01:21:16,7.15,7.95,,,
71818,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,1-03:54:28,21.25,06:34:03,63.11,63.11,,,
71819,ihealth-cluster,fjmadariagal/fjmadariagal,COMPLETED (exit code 0),1,2,00:00:03,0.07,00:34:49,226.80 MB,5.67,,,
71820,ihealth-cluster,pamessina/pamessina,TIMEOUT (exit code 0),1,8,00:00:01,0.00,03:00:24,97.89 MB,0.48,,,
71821,ihealth-cluster,fjmadariagal/fjmadariagal,TIMEOUT (exit code 0),1,2,00:00:01,0.01,01:00:08,70.36 MB,1.76,,,
71822,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:02:37,13.06,01:18:14,10.21,11.34,,,
71823,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:04:47,12.73,01:21:41,9.44,10.49,,,
71824,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:02:01,13.17,01:17:13,6.61,7.35,,,
71825,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:17,23.61,00:00:18,2.72,68.12,,,
71826,ihealth-cluster,chriscidl/chriscidl,TIMEOUT (exit code 0),1,2,01:01:37,17.10,03:00:12,3.70,18.52,,,
71827,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:19,25.36,00:02:17,1.54,38.48,,,
71828,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:17,26.35,00:02:10,1.48,37.04,,,
71829,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:19,25.36,00:02:17,3.97,99.32,,,
71830,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:19,25.00,00:02:19,3.97,99.32,,,
71831,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:18,25.94,00:02:13,1.49,37.13,,,
71832,ihealth-cluster,pamessina/pamessina,CANCELLED (exit code 0),1,8,00:00:06,0.01,01:36:18,221.61 MB,1.08,,,
71833,ihealth-cluster,pamessina/pamessina,COMPLETED (exit code 0),1,8,00:02:09,4.73,00:05:41,26.31,82.23,,,
71834,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:20,25.36,00:02:18,3.97,99.32,,,
71835,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:20,24.31,00:02:24,3.97,99.31,,,
71836,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,01:37:23,25.10,01:36:59,12.71,79.42,,,
71837,ihealth-cluster,pamessina/pamessina,COMPLETED (exit code 0),1,8,00:01:36,11.54,00:01:44,13.93,43.52,,,
71838,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:36,26.47,00:00:34,2.33,14.58,,,
71839,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:30,25.86,00:00:29,3.91 MB,0.02,,,
71840,ihealth-cluster,pamessina/pamessina,CANCELLED (exit code 0),1,8,00:28:21,11.95,00:29:40,16.11,50.35,,,
71841,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:03:08,12.77,01:20:22,7.09,7.88,,,
71842,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:02:16,13.26,01:16:50,6.97,7.75,,,
71843,ihealth-cluster,pamessina/pamessina,CANCELLED (exit code 0),1,8,00:01:34,12.24,00:01:36,14.14,44.18,,,
71844,ihealth-cluster,fjmadariagal/fjmadariagal,TIMEOUT (exit code 0),1,2,00:00:03,0.04,01:00:04,138.49 MB,3.46,,,
71845,ihealth-cluster,fjmadariagal/fjmadariagal,CANCELLED (exit code 0),1,2,00:00:00,0.00,00:00:00,0.00 MB (estimated maximum),0.00,,,
71846,ihealth-cluster,pamessina/pamessina,CANCELLED (exit code 0),1,8,00:00:02,0.03,00:14:51,102.63 MB,0.50,,,
71847,ihealth-cluster,maparegal/maparegal,TIMEOUT (exit code 0),1,2,00:05:42,1.58,03:00:00,8.88,44.38,,,
71848,ihealth-cluster,pamessina/pamessina,CANCELLED (exit code 0),1,8,00:00:01,0.18,00:01:10,73.92 MB,0.36,,,
71849,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:03:45,12.60,01:21:49,7.10,7.89,,,
71850,ihealth-cluster,sfarfan/sfarfan,CANCELLED (exit code 0),1,2,01:02:20,49.84,01:02:32,1.10,27.53,,,
71851,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:01:30,25.28,00:01:29,3.97,99.31,,,
71852,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:20,25.93,00:02:15,3.97,99.31,,,
71853,ihealth-cluster,mgonzalez/mgonzalez,TIMEOUT (exit code 0),1,2,00:26:04,21.67,01:00:08,3.87,19.37,,,
71854,ihealth-cluster,pamessina/pamessina,TIMEOUT (exit code 0),1,8,00:00:01,0.00,03:00:15,71.21 MB,0.35,,,
71855,ihealth-cluster,sfarfan/sfarfan,CANCELLED (exit code 0),1,2,00:01:32,49.46,00:01:33,632.32 MB,15.44,,,
71856,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:03,25.00,00:00:03,24.68 MB,0.60,,,
71857,ihealth-cluster,pamessina/pamessina,COMPLETED (exit code 0),1,8,00:03:07,9.62,00:04:03,31.97,99.92,,,
71858,ihealth-cluster,pamessina/pamessina,COMPLETED (exit code 0),1,8,00:03:05,10.66,00:03:37,31.97,99.92,,,
71859,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:02,25.00,00:00:02,296.00 KB,0.01,,,
71860,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:03,25.00,00:00:03,18.48 MB,0.45,,,
71861,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:03,25.00,00:00:03,536.00 KB,0.01,,,
71862,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:03,25.00,00:00:03,428.00 KB,0.01,,,
71863,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:10,31.25,00:00:08,457.29 MB,11.16,,71863_7,
71864,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,30.56,00:00:09,400.62 MB,9.78,,71863_0,
71865,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,30.56,00:00:09,411.42 MB,10.04,,71863_1,
71866,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:10,31.25,00:00:08,408.96 MB,9.98,,71863_2,
71867,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,34.38,00:00:08,409.80 MB,10.00,,71863_3,
71868,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,34.38,00:00:08,409.34 MB,9.99,,71863_4,
71869,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:10,31.25,00:00:08,463.07 MB,11.31,,71863_5,
71870,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,34.38,00:00:08,459.32 MB,11.21,,71863_6,
71871,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:14,16.67,00:00:21,83.46 MB,2.04,,71871_7,
71872,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:15,16.30,00:00:23,95.04 MB,2.32,,71871_0,
71873,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:14,16.67,00:00:21,75.06 MB,1.83,,71871_1,
71874,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:14,16.67,00:00:21,122.75 MB,3.00,,71871_2,
71875,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:14,16.67,00:00:21,79.90 MB,1.95,,71871_3,
71876,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:14,16.67,00:00:21,86.67 MB,2.12,,71871_4,
71877,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:14,16.67,00:00:21,91.71 MB,2.24,,71871_5,
71878,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:14,16.67,00:00:21,82.36 MB,2.01,,71871_6,
71879,ihealth-cluster,pamessina/pamessina,COMPLETED (exit code 0),1,8,00:02:55,10.13,00:03:36,37.67,58.85,,,
71880,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:12,33.33,00:00:09,47.63 MB,1.16,,71880_7,
71881,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:13,32.50,00:00:10,63.46 MB,1.55,,71880_0,
71882,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:13,32.50,00:00:10,63.50 MB,1.55,,71880_1,
71883,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:13,32.50,00:00:10,63.61 MB,1.55,,71880_2,
71884,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:12,33.33,00:00:09,47.64 MB,1.16,,71880_3,
71885,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:12,33.33,00:00:09,47.64 MB,1.16,,71880_4,
71886,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:12,33.33,00:00:09,47.66 MB,1.16,,71880_5,
71887,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:12,33.33,00:00:09,47.59 MB,1.16,,71880_6,
71888,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:12,33.33,00:00:09,54.67 MB,1.33,,71888_7,
71889,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:13,29.55,00:00:11,72.40 MB,1.77,,71888_0,
71890,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:13,29.55,00:00:11,72.41 MB,1.77,,71888_1,
71891,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:13,29.55,00:00:11,72.48 MB,1.77,,71888_2,
71892,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:13,32.50,00:00:10,54.64 MB,1.33,,71888_3,
71893,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:13,32.50,00:00:10,54.65 MB,1.33,,71888_4,
71894,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:12,27.27,00:00:11,54.73 MB,1.34,,71888_5,
71895,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:12,33.33,00:00:09,36.73 MB,0.90,,71888_6,
71896,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:28:22,65.66,00:10:48,543.29 MB,13.26,,71896_7,
71897,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:37:15,65.58,00:14:12,615.35 MB,15.02,,71896_0,
71898,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:37:34,65.60,00:14:19,614.56 MB,15.00,,71896_1,
71899,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:37:42,65.68,00:14:21,613.96 MB,14.99,,71896_2,
71900,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:28:55,65.52,00:11:02,541.73 MB,13.23,,71896_3,
71901,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:28:32,65.64,00:10:52,544.85 MB,13.30,,71896_4,
71902,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:28:33,65.68,00:10:52,544.57 MB,13.30,,71896_5,
71903,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:28:18,65.51,00:10:48,544.38 MB,13.29,,71896_6,
71904,ihealth-cluster,pamessina/pamessina,COMPLETED (exit code 0),1,8,00:02:49,11.30,00:03:07,34.86,54.47,,,
71905,ihealth-cluster,pamessina/pamessina,CANCELLED (exit code 0),1,8,00:09:47,24.38,00:05:01,29.21,45.64,,,
71906,ihealth-cluster,pamessina/pamessina,CANCELLED (exit code 0),1,8,00:05:44,35.25,00:02:02,43.14,67.40,,,
71907,ihealth-cluster,pamessina/pamessina,FAILED (exit code 1),1,8,00:00:01,0.00,00:00:00,348.00 KB,0.00,,,
71908,ihealth-cluster,pamessina/pamessina,COMPLETED (exit code 0),1,8,00:04:21,17.26,00:03:09,50.76,79.32,,,
71909,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:34:31,13.87,01:32:52,12.46,62.30,,,
71910,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:36:00,13.58,01:35:43,8.05,40.27,,,
71911,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:35:11,13.71,01:34:21,7.44,37.22,,,
71912,ihealth-cluster,maparegal/maparegal,CANCELLED (exit code 0),1,20,00:12:06,31.57,00:01:55,21.34,30.48,,,
71913,ihealth-cluster,maparegal/maparegal,COMPLETED (exit code 0),1,20,10:23:42,77.48,00:40:15,64.38,91.97,,,
71914,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:18,5.62,00:00:16,57.09 MB,0.06,,,
71915,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:16,6.67,00:00:12,1.23 MB,0.00,,,
71916,ihealth-cluster,bllancao/bllancao,FAILED (exit code 1),1,20,00:00:16,6.67,00:00:12,736.00 KB,0.00,,,
71917,ihealth-cluster,bllancao/bllancao,COMPLETED (exit code 0),1,20,1-23:08:00,21.59,10:55:05,68.33,68.33,,,
71918,ihealth-cluster,maparegal/maparegal,TIMEOUT (exit code 0),1,2,00:04:10,1.16,03:00:04,6.99,34.93,,,
71919,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:35,20.35,00:00:43,2.06,12.87,,,
71920,ihealth-cluster,dcampanini/dcampanini,CANCELLED (exit code 0),1,4,02:36:27,25.13,02:35:37,15.97,99.83,,,
71921,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:34:16,14.08,01:31:18,11.65,58.27,,,
71922,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:35:37,13.55,01:35:41,8.62,43.10,,,
71923,ihealth-cluster,vruizval/vruizval,COMPLETED (exit code 0),1,12,02:34:31,13.71,01:33:57,7.49,37.47,,,
71924,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:04,3.70,00:00:27,262.19 MB,3.20,,71924_16,
71925,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:11,25.00,00:00:11,48.59 MB,1.19,,71925_7,
71926,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:16,11.43,00:00:35,251.89 MB,6.15,,71925_0,
71927,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:16,11.43,00:00:35,262.12 MB,6.40,,71925_1,
71928,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:16,11.76,00:00:34,247.91 MB,6.05,,71925_2,
71929,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:15,11.36,00:00:33,118.95 MB,2.90,,71925_3,
71930,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:15,11.36,00:00:33,119.75 MB,2.92,,71925_4,
71931,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:15,11.36,00:00:33,105.23 MB,2.57,,71925_5,
71932,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:15,11.36,00:00:33,115.43 MB,2.82,,71925_6,
71933,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:04,16.67,00:00:06,332.00 KB,0.01,,,
71934,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:04,16.67,00:00:06,26.63 MB,0.33,,71934_16,
71935,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:03,15.00,00:00:05,348.00 KB,0.00,,,
71936,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:54,48.21,00:00:28,419.11 MB,10.23,,,
71937,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:22,45.83,00:00:12,357.31 MB,8.72,,71937_9,
71938,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:15,31.25,00:00:12,349.42 MB,8.53,,71937_0,
71939,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:10,20.83,00:00:12,374.79 MB,9.15,,71937_1,
71940,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,22.92,00:00:12,375.77 MB,9.17,,71937_2,
71941,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,22.92,00:00:12,375.62 MB,9.17,,71937_3,
71942,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,22.92,00:00:12,374.99 MB,9.16,,71937_4,
71943,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:11,22.92,00:00:12,374.71 MB,9.15,,71937_5,
71944,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:05,10.42,00:00:12,355.41 MB,8.68,,71937_6,
71945,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:21,43.75,00:00:12,374.73 MB,9.15,,71937_7,
71946,ihealth-cluster,cgvallea/cgvallea,CANCELLED (exit code 0),1,4,00:00:21,43.75,00:00:12,359.67 MB,8.78,,71937_8,
71947,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:18:45,64.21,00:07:18,490.64 MB,11.98,,71947_9,
71948,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:26:41,68.54,00:09:44,621.35 MB,15.17,,71947_0,
71949,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:26:38,69.12,00:09:38,624.73 MB,15.25,,71947_1,
71950,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:26:47,69.27,00:09:40,625.84 MB,15.28,,71947_2,
71951,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:27:03,69.48,00:09:44,641.99 MB,15.67,,71947_3,
71952,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:26:43,69.33,00:09:38,624.82 MB,15.25,,71947_4,
71953,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:26:25,69.15,00:09:33,644.51 MB,15.74,,71947_5,
71954,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:26:39,69.16,00:09:38,621.15 MB,15.16,,71947_6,
71955,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:18:24,64.64,00:07:07,490.74 MB,11.98,,71947_7,
71956,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:18:27,64.51,00:07:09,491.15 MB,11.99,,71947_8,
71957,ihealth-cluster,cgvallea/cgvallea,COMPLETED (exit code 0),1,4,01:14:21,88.72,00:20:57,2.37,29.64,,,
71958,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:02:16,24.82,00:02:17,1.49,37.36,,,
71959,ihealth-cluster,cgvallea/cgvallea,TIMEOUT (exit code 0),1,2,00:02:03,0.57,03:00:01,4.15,51.88,,,
71960,ihealth-cluster,dcampanini/dcampanini,FAILED (exit code 1),1,4,00:00:05,31.25,00:00:04,228.00 KB,0.01,,,
71961,ihealth-cluster,dcampanini/dcampanini,COMPLETED (exit code 0),1,4,00:01:42,27.13,00:01:34,3.97,99.32,,,
71962,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:23,17.42,00:00:33,569.63 MB,13.91,,71962_9,
71963,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:31,16.49,00:00:47,456.87 MB,11.15,,71962_0,
71964,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:32,17.39,00:00:46,564.98 MB,13.79,,71962_1,
71965,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:32,17.39,00:00:46,460.39 MB,11.24,,71962_2,
71966,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:25,18.94,00:00:33,565.28 MB,13.80,,71962_3,
71967,ihealth-cluster,cgvallea/cgvallea,FAILED (exit code 1),1,4,00:00:24,18.18,00:00:33,563.65 MB,13.76,,71962_4,
